gbif	canonical	genus_jw	se_jw	gswitch	fuzzy	bothwfo	suspect	spelling_alternative	remove
Tragopogon orientalis	Tragopogon orientalis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tragopogon pratensis	Tragopogon pratensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tragopogon marginifolius	Tragopogon marginifolius	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tragopogon marginatus	Tragopogon marginatus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tragopogon capitatus	Tragopogon capitatus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tragopogon pratensis subsp. orientalis	Tragopogon pratensis subsp. orientalis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tragopogon pusillus	Tragopogon pusillus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tragus biflorus	Tragus biflorus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tragus racemosus	Tragus racemosus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tragus racemosus var. paucispinus	Tragus racemosus var. paucispinus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trasus tomentosus	Trasus tomentosus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trasus hirtus	Trasus hirtus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trasus pallescens	Trasus pallescens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trasus pendulus	Trasus pendulus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trasus digitatus	Trasus digitatus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema lima	Trema lima	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema floridana	Trema floridana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema micrantha var. strigillosa	Trema micrantha var. strigillosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema orientalis	Trema orientalis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema nitens	Trema nitens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema micrantha var. micrantha	Trema micrantha var. micrantha	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema guineense	Trema guineense	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema micrantha	Trema micrantha	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema guineensis	Trema guineensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema mollis	Trema mollis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema strigillosa	Trema strigillosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema rufescens	Trema rufescens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema bracteolatum	Trema bracteolatum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trema micrantha var. floridana	Trema micrantha var. floridana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trematolobelia kauaiensis	Trematolobelia kauaiensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tremula vulgaris	Tremula vulgaris	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trevesia palmata	Trevesia palmata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trevesia longipedicellata	Trevesia longipedicellata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trevesia sphaerocarpa	Trevesia sphaerocarpa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trevesia palmata var. costata	Trevesia palmata var. costata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tribulus taiwanense	Tribulus taiwanense	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tribulus alacranensis	Tribulus alacranensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tribulus cistoides	Tribulus cistoides	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tricerma phyllanthoides	Tricerma phyllanthoides	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia cedrata	Trichilia cedrata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia elegans subsp. elegans	Trichilia elegans subsp. elegans	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia graciliflora	Trichilia graciliflora	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia hassleri	Trichilia hassleri	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia hirsuta	Trichilia hirsuta	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia velutina	Trichilia velutina	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia warmingii	Trichilia warmingii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia elegans	Trichilia elegans	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia weberbaueri	Trichilia weberbaueri	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia warmingii var. macrophylla	Trichilia warmingii var. macrophylla	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia claussenii	Trichilia claussenii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia gracilis	Trichilia gracilis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia validinervia	Trichilia validinervia	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia guayaquilensis	Trichilia guayaquilensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia albicans	Trichilia albicans	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia excelsa	Trichilia excelsa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia alba	Trichilia alba	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia lagoensis	Trichilia lagoensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia triphyllaria	Trichilia triphyllaria	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia hieronymi	Trichilia hieronymi	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia casaretti	Trichilia casaretti	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichilia tartagalensis	Trichilia tartagalensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichinium obovatum	Trichinium obovatum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichodesma zeylanicum	Trichodesma zeylanicum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichodium capillaris	Trichodium capillaris	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tricholaena repens	Tricholaena repens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tricholaena atropurpurea	Tricholaena atropurpurea	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichophorum alpinum	Trichophorum alpinum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichophorum cespitosum	Trichophorum cespitosum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichophorum hudsonianum	Trichophorum hudsonianum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichophorum bracteatum	Trichophorum bracteatum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichophorum pauciflorum	Trichophorum pauciflorum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichoscypha acuminata	Trichoscypha acuminata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trichothalamus alchemilloides	Trichothalamus alchemilloides	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tricuspis seslerioides	Tricuspis seslerioides	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tridax procumbens var. procumbens	Tridax procumbens var. procumbens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tridax procumbens	Tridax procumbens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tridens flavus var. flavus	Tridens flavus var. flavus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tridens flavus	Tridens flavus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trientalis arctica	Trientalis arctica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trientalis europaea subsp. arctica	Trientalis europaea subsp. arctica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trientalis europaea var. arctica	Trientalis europaea var. arctica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trientalis europaea	Trientalis europaea	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium fragiferum	Trifolium fragiferum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium alpestre	Trifolium alpestre	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium repens	Trifolium repens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium arvense var. rubellum	Trifolium arvense var. rubellum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium fontanum	Trifolium fontanum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium villosum	Trifolium villosum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium agrestinum	Trifolium agrestinum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium campestre	Trifolium campestre	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium repens var. giganteum	Trifolium repens var. giganteum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium hybridum	Trifolium hybridum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium subterraneum var. subterraneum	Trifolium subterraneum var. subterraneum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium minus	Trifolium minus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium arvense var. gracile	Trifolium arvense var. gracile	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium pratense var. pratense	Trifolium pratense var. pratense	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium ochroleucum-magnum	Trifolium ochroleucum-magnum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium aucheri	Trifolium aucheri	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium arvense subsp. gracile	Trifolium arvense subsp. gracile	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium lupinaster var. pumilum	Trifolium lupinaster var. pumilum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium procumbens	Trifolium procumbens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium alexandrium	Trifolium alexandrium	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium brittingeri	Trifolium brittingeri	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium campestre var. campestre	Trifolium campestre var. campestre	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium incarnatum var. album	Trifolium incarnatum var. album	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium resupinatum	Trifolium resupinatum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium canescens	Trifolium canescens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium pacificum	Trifolium pacificum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium praticola	Trifolium praticola	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium palustre	Trifolium palustre	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium arvense var. australe	Trifolium arvense var. australe	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium borysthenicum	Trifolium borysthenicum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium agrarium	Trifolium agrarium	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium spadiceum	Trifolium spadiceum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium suaveolens	Trifolium suaveolens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium gracile	Trifolium gracile	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium album	Trifolium album	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium medium subsp. flexuosum	Trifolium medium subsp. flexuosum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium dubium	Trifolium dubium	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium incarnatum var. elatius	Trifolium incarnatum var. elatius	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium procumbens var. minus	Trifolium procumbens var. minus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium arvense var. alopecuroides	Trifolium arvense var. alopecuroides	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium subterraneum var. longipes	Trifolium subterraneum var. longipes	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium hybridum subsp. fistulosum	Trifolium hybridum subsp. fistulosum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium eriocephalum	Trifolium eriocephalum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium vaillantii	Trifolium vaillantii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium arvense var. longisetum	Trifolium arvense var. longisetum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium incarnatum var. incarnatum	Trifolium incarnatum var. incarnatum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium glomeratum	Trifolium glomeratum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium flavum	Trifolium flavum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium filiforme subsp. dubium	Trifolium filiforme subsp. dubium	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium strepens	Trifolium strepens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium procumbens var. campestre	Trifolium procumbens var. campestre	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium aureum	Trifolium aureum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium arvense	Trifolium arvense	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium trichocephalum	Trifolium trichocephalum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium arvense var. perpusillum	Trifolium arvense var. perpusillum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium pratense	Trifolium pratense	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium indicum	Trifolium indicum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium fragiferum subsp. fragiferum	Trifolium fragiferum subsp. fragiferum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium hybridum var. hybridum	Trifolium hybridum var. hybridum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium badium	Trifolium badium	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium medium	Trifolium medium	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium alexandrinum	Trifolium alexandrinum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium flexuosum	Trifolium flexuosum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium repens var. repens	Trifolium repens var. repens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium rubellum	Trifolium rubellum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium ambiguum	Trifolium ambiguum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium incarnatum	Trifolium incarnatum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium carolinianum	Trifolium carolinianum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium lupulinum	Trifolium lupulinum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium preslianum	Trifolium preslianum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium arvense var. arvense	Trifolium arvense var. arvense	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium elegans subsp. hybridum	Trifolium elegans subsp. hybridum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium lupinaster	Trifolium lupinaster	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium alexandrinum var. serotinum	Trifolium alexandrinum var. serotinum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium alpestre var. alpestre	Trifolium alpestre var. alpestre	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium longisetum	Trifolium longisetum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium subterraneum	Trifolium subterraneum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium resupinatum subsp. suaveolens	Trifolium resupinatum subsp. suaveolens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium sabuletorum	Trifolium sabuletorum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trifolium litwinowii	Trifolium litwinowii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triglochin maritima	Triglochin maritima	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triglochin concinna var. deserticola	Triglochin concinna var. deserticola	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triglochin palustre	Triglochin palustre	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
Triglochin debile	Triglochin debile	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triglochin concinna var. debilis	Triglochin concinna var. debilis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triglochin palustris	Triglochin palustris	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triglochin elata	Triglochin elata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triglochin concinna	Triglochin concinna	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triglochin maritima var. elata	Triglochin maritima var. elata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triglochin fonticola	Triglochin fonticola	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triglochin asiatica	Triglochin asiatica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triglochin debilis	Triglochin debilis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trigonella arcuata	Trigonella arcuata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trigonella smallii	Trigonella smallii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trigonella officinalis	Trigonella officinalis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trigonella foenum-graecum	Trigonella foenum-graecum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trigonella grandiflora	Trigonella grandiflora	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trigonella platycarpos	Trigonella platycarpos	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trigonella alba	Trigonella alba	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trillium flexipes	Trillium flexipes	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trillium gleasonii	Trillium gleasonii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trimorpha acris	Trimorpha acris	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trimorpha alpina	Trimorpha alpina	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triodia decumbens	Triodia decumbens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triodia flava	Triodia flava	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triodia cuprea	Triodia cuprea	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triodia basedowii	Triodia basedowii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripleurospermum caucasicum	Tripleurospermum caucasicum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripleurospermum maritimum	Tripleurospermum maritimum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripleurospermum subnivale	Tripleurospermum subnivale	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripleurospermum maritimum subsp. inodorum	Tripleurospermum maritimum subsp. inodorum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripleurospermum perforatum	Tripleurospermum perforatum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripleurospermum oreades	Tripleurospermum oreades	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripleurospermum maritimum var. maritimum	Tripleurospermum maritimum var. maritimum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripleurospermum szowitzii	Tripleurospermum szowitzii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripleurospermum inodorum	Tripleurospermum inodorum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripodion tetraphyllum	Tripodion tetraphyllum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripogon filiformis	Tripogon filiformis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripogon exiguus	Tripogon exiguus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripogon nanus	Tripogon nanus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripolium pannonicum subsp. pannonicum	Tripolium pannonicum subsp. pannonicum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripolium vulgare	Tripolium vulgare	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripolium pannonicum subsp. tripolium	Tripolium pannonicum subsp. tripolium	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripolium subulatum	Tripolium subulatum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripolium vulgare var. longicaule	Tripolium vulgare var. longicaule	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripolium pannonicum	Tripolium pannonicum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripolium vulgare var. pannonicum	Tripolium vulgare var. pannonicum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripolium pannonicum subsp. maritimum	Tripolium pannonicum subsp. maritimum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripsacum dactyloides var. meridionale	Tripsacum dactyloides var. meridionale	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripsacum dactyloides var. floridanum	Tripsacum dactyloides var. floridanum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripsacum floridanum	Tripsacum floridanum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripsacum dactyloides	Tripsacum dactyloides	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripsacum dactyloides var. hispidum	Tripsacum dactyloides var. hispidum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripsacum dactyloides var. dactyloides	Tripsacum dactyloides var. dactyloides	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripsacum dactyloides subsp. hispidum	Tripsacum dactyloides subsp. hispidum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripsacum dactyloides var. mexicanum	Tripsacum dactyloides var. mexicanum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Tripsacum bravum	Tripsacum bravum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Triraphis mollis	Triraphis mollis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetaria flavescens	Trisetaria flavescens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum flavescens subsp. splendens	Trisetum flavescens subsp. splendens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum flavescens subsp. tatricum	Trisetum flavescens subsp. tatricum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum spicatum var. molle	Trisetum spicatum var. molle	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum spicatum subsp. ovatipaniculatum	Trisetum spicatum subsp. ovatipaniculatum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum spicatum subsp. himalaicum	Trisetum spicatum subsp. himalaicum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum spicatum subsp. congdonii	Trisetum spicatum subsp. congdonii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum formosanum	Trisetum formosanum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum virescens	Trisetum virescens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum spicatum var. himalaicum	Trisetum spicatum var. himalaicum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum triflorum subsp. triflorum	Trisetum triflorum subsp. triflorum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum subspicatum var. molle	Trisetum subspicatum var. molle	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum variabile	Trisetum variabile	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum spicatum subsp. wrangelense	Trisetum spicatum subsp. wrangelense	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum interruptum	Trisetum interruptum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum corsicum	Trisetum corsicum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum pratense	Trisetum pratense	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum spicatum subsp. kinabaluense	Trisetum spicatum subsp. kinabaluense	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum spicatum var. pilosiglume	Trisetum spicatum var. pilosiglume	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Trisetum gracile	Trisetum gracile	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
