"gbif","myco","genus_jw","se_jw","gswitch","bothtpl","suspect","remove","manual.remove"
"Scabiosa pumila","Scabiosa pumila",1,1,"False","FALSE","FALSE","FALSE",
"Scabiosa dubia","Scabiosa dubia",1,1,"False","FALSE","FALSE","FALSE",
"Scabiosa crassicaula","Scabiosa crassicaula",1,1,"False","FALSE","FALSE","FALSE",
"Scabiosa pratensis","Scabiosa pratensis",1,1,"False","FALSE","FALSE","FALSE",
"Scabiosa kitaibelii","Scabiosa kitaibelii",1,1,"False","FALSE","FALSE","FALSE",
"Scabiosa pallida","Scabiosa pallida",1,1,"False","FALSE","FALSE","FALSE",
"Scabiosa ochroleuca","Scabiosa ochroleuca",1,1,"False","FALSE","FALSE","FALSE",
"Scabiosa commutata","Scabiosa commutata",1,1,"False","FALSE","FALSE","FALSE",
"Scabiosa webbiana","Scabiosa webbiana",1,1,"False","FALSE","FALSE","FALSE",
"Scabiosa patens","Scabiosa patens",1,1,"False","FALSE","FALSE","FALSE",
"Scabiosa lucida","Scabiosa lucida",1,1,"False","FALSE","FALSE","FALSE",
"Scabiosa permixta","Scabiosa permixta",1,1,"False","FALSE","FALSE","FALSE",
"Scadoxus multiflorus","Scadoxus multiflorus",1,1,"False","FALSE","FALSE","FALSE",
"Scaevola plumerioides","Scaevola plumerioides",1,1,"False","FALSE","FALSE","FALSE",
"Scaevola procera","Scaevola procera",1,1,"False","FALSE","FALSE","FALSE",
"Scaevola chamissoniana","Scaevola chamissoniana",1,1,"False","FALSE","FALSE","FALSE",
"Scaevola taccada","Scaevola taccada",1,1,"False","FALSE","FALSE","FALSE",
"Scaevola parvibarbata","Scaevola parvibarbata",1,1,"False","FALSE","FALSE","FALSE",
"Scaevola koenigii","Scaevola koenigii",1,1,"False","FALSE","FALSE","FALSE",
"Scaevola gaudichaudii","Scaevola gaudichaudii",1,1,"False","FALSE","FALSE","FALSE",
"Scaevola lobelia","Scaevola lobelia",1,1,"False","FALSE","FALSE","FALSE",
"Scaevola gaudichaudiana","Scaevola gaudichaudii",1,1,"False","TRUE","FALSE","FALSE",
"Scandix infesta","Scandix infesta",1,1,"False","FALSE","FALSE","FALSE",
"Scandix millefolia","Scandix millefolia",1,1,"False","FALSE","FALSE","FALSE",
"Scandix persica","Scandix persica",1,1,"False","FALSE","FALSE","FALSE",
"Scandix pinnatifida","Scandix pinnatifida",1,1,"False","FALSE","FALSE","FALSE",
"Scandix pecten-veneris","Scandix pecten-veneris",1,1,"False","FALSE","FALSE","FALSE",
"Scandix stellata","Scandix stellata",1,1,"False","FALSE","FALSE","FALSE",
"Scandix fumarioides","Scandix fumarioides",1,1,"False","FALSE","FALSE","FALSE",
"Schefflera angustissima","Schefflera angustissima",1,1,"False","FALSE","FALSE","FALSE",
"Scheuchzeria palustris","Scheuchzeria palustris",1,1,"False","FALSE","FALSE","FALSE",
"Schiedea spergulina","Schiedea spergulina",1,1,"False","FALSE","FALSE","FALSE",
"Schinus terebinthifolia","Schinus terebinthifolia",1,1,"False","FALSE","FALSE","FALSE",
"Schinus terebinthifolius","Schinus terebinthifolius",1,1,"False","FALSE","FALSE","FALSE",
"Schinus patagonicus","Schinus patagonicus",1,1,"False","FALSE","FALSE","FALSE",
"Schinus molleoides","Schinus molleoides",1,1,"False","FALSE","FALSE","FALSE",
"Schisandra longipes","Schisandra longipes",1,1,"False","FALSE","FALSE","FALSE",
"Schisandra pubescens","Schisandra pubescens",1,1,"False","FALSE","FALSE","FALSE",
"Schisandra henryi","Schisandra henryi",1,1,"False","FALSE","FALSE","FALSE",
"Schisandra chinensis","Schisandra chinensis",1,1,"False","FALSE","FALSE","FALSE",
"Schisandra grandiflora","Schisandra grandiflora",1,1,"False","FALSE","FALSE","FALSE",
"Schisandra sphenanthera","Schisandra sphenanthera",1,1,"False","FALSE","FALSE","FALSE",
"Schisandra lancifolia","Schisandra lancifolia",1,1,"False","FALSE","FALSE","FALSE",
"Schisandra pubinervis","Schisandra pubinervis",1,1,"False","FALSE","FALSE","FALSE",
"Schismus barbatus","Schismus barbatus",1,1,"False","FALSE","FALSE","FALSE",
"Schismus arabicus","Schismus arabicus",1,1,"False","FALSE","FALSE","FALSE",
"Schismus scaberrimus","Schismus scaberrimus",1,1,"False","FALSE","FALSE","FALSE",
"Schivereckia podolica","Schivereckia podolica",1,1,"False","FALSE","FALSE","FALSE",
"Schizachne purpurascens","Schizachne purpurascens",1,1,"False","FALSE","FALSE","FALSE",
"Schizachyrium tenerum","Schizachyrium tenerum",1,1,"False","FALSE","FALSE","FALSE",
"Schizachyrium cirratum","Schizachyrium cirratum",1,1,"False","FALSE","FALSE","FALSE",
"Schizachyrium multinervosum","Schizachyrium multinervosum",1,1,"False","FALSE","FALSE","FALSE",
"Schizachyrium scoparium","Schizachyrium scoparium",1,1,"False","FALSE","FALSE","FALSE",
"Schizachyrium stoloniferum","Schizachyrium stoloniferum",1,1,"False","FALSE","FALSE","FALSE",
"Schizanthus lilacinus","Schizanthus lilacinus",1,1,"False","FALSE","FALSE","FALSE",
"Schizanthus gracilis","Schizanthus gracilis",1,1,"False","FALSE","FALSE","FALSE",
"Schizanthus laciniosus","Schizanthus laciniosus",1,1,"False","FALSE","FALSE","FALSE",
"Schizanthus humilis","Schizanthus humilis",1,1,"False","FALSE","FALSE","FALSE",
"Schizanthus latifolius","Schizanthus latifolius",1,1,"False","FALSE","FALSE","FALSE",
"Schizanthus tenuifolius","Schizanthus tenuifolius",1,1,"False","FALSE","FALSE","FALSE",
"Schizanthus pinnatus","Schizanthus pinnatus",1,1,"False","FALSE","FALSE","FALSE",
"Schizococcus myrtifolius","Schizococcus myrtifolius",1,1,"False","FALSE","FALSE","FALSE",
"Schizococcus nummularia","Schizococcus nummularia",1,1,"False","FALSE","FALSE","FALSE",
"Schizolobium parahyba","Schizolobium parahyba",1,1,"False","FALSE","FALSE","FALSE",
"Schlumbergera truncata","Schlumbergera truncata",1,1,"False","FALSE","FALSE","FALSE",
"Schlumbergera kautskyi","Schlumbergera kautskyi",1,1,"False","FALSE","FALSE","FALSE",
"Schmidelia macrophylla","Schmidelia macrophylla",1,1,"False","FALSE","FALSE","FALSE",
"Schmidelia racemosa","Schmidelia racemosa",1,1,"False","FALSE","FALSE","FALSE",
"Schmidelia villosa","Schmidelia villosa",1,1,"False","FALSE","FALSE","FALSE",
"Schmidelia obovata","Schmidelia obovata",1,1,"False","FALSE","FALSE","FALSE",
"Schmidelia integrifolia","Schmidelia integrifolia",1,1,"False","FALSE","FALSE","FALSE",
"Schmidelia aporetica","Schmidelia aporetica",1,1,"False","FALSE","FALSE","FALSE",
"Schmidelia serrata","Schmidelia serrata",1,1,"False","FALSE","FALSE","FALSE",
"Schmidelia vestita","Schmidelia vestita",1,1,"False","FALSE","FALSE","FALSE",
"Schmidelia rheedei","Schmidelia rheedei",1,1,"False","FALSE","FALSE","FALSE",
"Schmidelia grossedentata","Schmidelia grossedentata",1,1,"False","FALSE","FALSE","FALSE",
"Schmidelia adenophylla","Schmidelia adenophylla",1,1,"False","FALSE","FALSE","FALSE",
"Schmidelia glabra","Schmidelia glabra",1,1,"False","FALSE","FALSE","FALSE",
"Schnella bicomata","Schnella bicomata",1,1,"False","FALSE","FALSE","FALSE",
"Schoberia glauca","Schoberia glauca",1,1,"False","FALSE","FALSE","FALSE",
"Schoberia maritima","Schoberia maritima",1,1,"False","FALSE","FALSE","FALSE",
"Schoenoplectiella hallii","Schoenoplectiella hallii",1,1,"False","FALSE","FALSE","FALSE",
"Schoenoplectiella lateriflora","Schoenoplectiella lateriflora",1,1,"False","FALSE","FALSE","FALSE",
"Schoenoplectiella juncoides","Schoenoplectiella juncoides",1,1,"False","FALSE","FALSE","FALSE",
"Schoenoplectiella senegalensis","Schoenoplectiella senegalensis",1,1,"False","FALSE","FALSE","FALSE",
"Schoenoplectiella saximontana","Schoenoplectiella saximontana",1,1,"False","FALSE","FALSE","FALSE",
"Schoenoplectiella supina","Schoenoplectiella supina",1,1,"False","FALSE","FALSE","FALSE",
"Schoenoplectus lacustris","Schoenoplectus lacustris",1,1,"False","FALSE","FALSE","FALSE",
"Schoenoplectus acutus","Schoenoplectus acutus",1,1,"False","FALSE","FALSE","FALSE",
"Schoenoplectus pungens","Schoenoplectus pungens",1,1,"False","FALSE","FALSE","FALSE",
"Schoenoplectus tabernaemontani","Schoenoplectus tabernaemontani",1,1,"False","FALSE","FALSE","FALSE",
"Schoenoxiphium sparteum","Schoenoxiphium sparteum",1,1,"False","FALSE","FALSE","FALSE",
"Schoenus ferrugineus","Schoenus ferrugineus",1,1,"False","FALSE","FALSE","FALSE",
"Schoenus nigricans","Schoenus nigricans",1,1,"False","FALSE","FALSE","FALSE",
"Schrankia paucijuga","Schrankia paucijuga",1,1,"False","FALSE","FALSE","FALSE",
"Schumannia karelinii","Schumannia karelinii",1,1,"False","FALSE","FALSE","FALSE",
"Scilla siberica","Scilla siberica",1,1,"False","FALSE","FALSE","FALSE",
"Scilla hyacinthoides","Scilla hyacinthoides",1,1,"False","FALSE","FALSE","FALSE",
"Scirpoides holoschoenus","Scirpoides holoschoenus",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus karuisawensis","Scirpus karuisawensis",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus sylvaticus","Scirpus sylvaticus",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus flaccidifolius","Scirpus flaccidifolius",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus pedicellatus","Scirpus pedicellatus",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus lineatus","Scirpus lineatus",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus atrovirens","Scirpus atrovirens",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus pallidus","Scirpus pallidus",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus wichurae","Scirpus wichurae",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus cyperinus","Scirpus cyperinus",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus orientalis","Scirpus orientalis",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus atrocinctus","Scirpus atrocinctus",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus fuirenoides","Scirpus fuirenoides",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus georgianus","Scirpus georgianus",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus expansus","Scirpus expansus",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus pendulus","Scirpus pendulus",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus radicans","Scirpus radicans",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus microcarpus","Scirpus microcarpus",1,1,"False","FALSE","FALSE","FALSE",
"Scirpus graecus","Scirpus graecus",1,1,"False","FALSE","FALSE","FALSE",
"Scleranthus annuus","Scleranthus annuus",1,1,"False","FALSE","FALSE","FALSE",
"Scleria gaertneri","Scleria gaertneri",1,1,"False","FALSE","FALSE","FALSE",
"Scleria sieberi","Scleria sieberi",1,1,"False","FALSE","FALSE","FALSE",
"Scleria latifolia","Scleria latifolia",1,1,"False","FALSE","FALSE","FALSE",
"Scleria plusiophylla","Scleria plusiophylla",1,1,"False","FALSE","FALSE","FALSE",
"Scleria racemosa","Scleria racemosa",1,1,"False","FALSE","FALSE","FALSE",
"Scleria lithosperma","Scleria lithosperma",1,1,"False","FALSE","FALSE","FALSE",
"Scleria pauciflora","Scleria pauciflora",1,1,"False","FALSE","FALSE","FALSE",
"Sclerocarya birrea","Sclerocarya birrea",1,1,"False","FALSE","FALSE","FALSE",
"Sclerocaryopsis spinocarpos","Sclerocaryopsis spinocarpos",1,1,"False","FALSE","FALSE","FALSE",
"Scolochloa festucacea","Scolochloa festucacea",1,1,"False","FALSE","FALSE","FALSE",
"Scorodophloeus zenkeri","Scorodophloeus zenkeri",1,1,"False","FALSE","FALSE","FALSE",
"Scorpiurus muricatus","Scorpiurus muricatus",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera parviflora","Scorzonera parviflora",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera baldshuanica","Scorzonera baldshuanica",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera circumflexa","Scorzonera circumflexa",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera angustifolia","Scorzonera angustifolia",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera sinensis","Scorzonera sinensis",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera radiata","Scorzonera radiata",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera latifolia","Scorzonera latifolia",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera acanthoclada","Scorzonera acanthoclada",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera austriaca","Scorzonera austriaca",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera albicaulis","Scorzonera albicaulis",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera tragopogonoides","Scorzonera tragopogonoides",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera ketzkhowelii","Scorzonera ketzkhowelii",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera humilis","Scorzonera humilis",1,1,"False","FALSE","FALSE","FALSE",
"Scorzonera tuberosa","Scorzonera tuberosa",1,1,"False","FALSE","FALSE","FALSE",
"Scorzoneroides microcephala","Scorzoneroides microcephala",1,1,"False","FALSE","FALSE","FALSE",
"Scorzoneroides autumnalis","Scorzoneroides autumnalis",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia ruprechtii","Scrophularia ruprechtii",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia lyrata","Scrophularia lyrata",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia auriculata","Scrophularia auriculata",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia umbrosa","Scrophularia umbrosa",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia lanceolata","Scrophularia lanceolata",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia neesii","Scrophularia neesii",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia samaritanii","Scrophularia samaritanii",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia nodosa","Scrophularia nodosa",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia lateriflora","Scrophularia lateriflora",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia minima","Scrophularia minima",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia pamirica","Scrophularia pamirica",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia alata","Scrophularia alata",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia subverticillata","Scrophularia subverticillata",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia cretica","Scrophularia cretica",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia vernalis","Scrophularia vernalis",1,1,"False","FALSE","FALSE","FALSE",
"Scrophularia incisa","Scrophularia incisa",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria hirtella","Scutellaria hirtella",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria sosnowskyi","Scutellaria sosnowskyi",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria transiliensis","Scutellaria transiliensis",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria araxensis","Scutellaria araxensis",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria leptostegia","Scutellaria leptostegia",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria strigillosa","Scutellaria strigillosa",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria pauciflora","Scutellaria pauciflora",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria pubescens","Scutellaria pubescens",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria regeliana","Scutellaria regeliana",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria tatianae","Scutellaria tatianae",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria taquetii","Scutellaria taquetii",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria stevenii","Scutellaria stevenii",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria galericulata","Scutellaria galericulata",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria angustifolia","Scutellaria angustifolia",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria sevanensis","Scutellaria sevanensis",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria hypopolia","Scutellaria hypopolia",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria scordiifolia","Scutellaria scordiifolia",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria polyodon","Scutellaria polyodon",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria caucasica","Scutellaria caucasica",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria orientalis","Scutellaria orientalis",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria taurica","Scutellaria taurica",1,1,"False","FALSE","FALSE","FALSE",
"Scutellaria krylovii","Scutellaria krylovii",1,1,"False","FALSE","FALSE","FALSE",
"Sebastiania commersoniana","Sebastiania commersoniana",1,1,"False","FALSE","FALSE","FALSE",
"Secale segetale","Secale segetale",1,1,"False","FALSE","FALSE","FALSE",
"Secale cereale","Secale cereale",1,1,"False","FALSE","FALSE","FALSE",
"Secale vavilovii","Secale vavilovii",1,1,"False","FALSE","FALSE","FALSE",
"Secretania loranthacea","Secretania loranthacea",1,1,"False","FALSE","FALSE","FALSE",
"Securigera varia","Securigera varia",1,1,"False","FALSE","FALSE","FALSE",
"Securigera orientalis","Securigera orientalis",1,1,"False","FALSE","FALSE","FALSE",
"Securigera elegans","Securigera elegans",1,1,"False","FALSE","FALSE","FALSE",
"Sedum frigidum","Sedum frigidum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum dasyphyllum","Sedum dasyphyllum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum album","Sedum album",1,1,"False","FALSE","FALSE","FALSE",
"Sedum quadrifidum","Sedum quadrifidum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum involucratum","Sedum involucratum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum corsicum","Sedum corsicum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum argutum","Sedum argutum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum jullianum","Sedum jullianum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum maximowiczii","Sedum maximowiczii",1,1,"False","FALSE","FALSE","FALSE",
"Sedum steudelii","Sedum steudelii",1,1,"False","FALSE","FALSE","FALSE",
"Sedum alpestre","Sedum alpestre",1,1,"False","FALSE","FALSE","FALSE",
"Sedum sarmentosum","Sedum sarmentosum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum tetramerum","Sedum tetramerum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum arachnoideum","Sedum arachnoideum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum aureum","Sedum aureum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum annuum","Sedum annuum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum polygamum","Sedum polygamum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum clusianum","Sedum clusianum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum elongatum","Sedum elongatum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum sachalinense","Sedum sachalinense",1,1,"False","FALSE","FALSE","FALSE",
"Sedum serpentini","Sedum serpentini",1,1,"False","FALSE","FALSE","FALSE",
"Sedum sexfidum","Sedum sexfidum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum glaucum","Sedum glaucum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum aetnense","Sedum aetnense",1,1,"False","FALSE","FALSE","FALSE",
"Sedum sexangulare","Sedum sexangulare",1,1,"False","FALSE","FALSE","FALSE",
"Sedum hispanicum","Sedum hispanicum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum longibracteatum","Sedum longibracteatum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum wettsteinii","Sedum wettsteinii",1,1,"False","FALSE","FALSE","FALSE",
"Sedum zollikoferi","Sedum zollikoferi",1,1,"False","FALSE","FALSE","FALSE",
"Sedum pentapetalum","Sedum pentapetalum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum haematodes","Sedum haematodes",1,1,"False","FALSE","FALSE","FALSE",
"Sedum forsterianum","Sedum forsterianum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum altaicum","Sedum altaicum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum carpaticum","Sedum carpaticum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum flexuosum","Sedum flexuosum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum orientale","Sedum orientale",1,1,"False","FALSE","FALSE","FALSE",
"Sedum drucei","Sedum drucei",1,1,"False","FALSE","FALSE","FALSE",
"Sedum procumbens","Sedum procumbens",1,1,"False","FALSE","FALSE","FALSE",
"Sedum rhodiola","Sedum rhodiola",1,1,"False","FALSE","FALSE","FALSE",
"Sedum purpurascens","Sedum purpurascens",1,1,"False","FALSE","FALSE","FALSE",
"Sedum albescens","Sedum albescens",1,1,"False","FALSE","FALSE","FALSE",
"Sedum glaciale","Sedum glaciale",1,1,"False","FALSE","FALSE","FALSE",
"Sedum micranthum","Sedum micranthum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum borderi","Sedum borderi",1,1,"False","FALSE","FALSE","FALSE",
"Sedum kostovii","Sedum kostovii",1,1,"False","FALSE","FALSE","FALSE",
"Sedum majus","Sedum majus",1,1,"False","FALSE","FALSE","FALSE",
"Sedum stahlii","Sedum stahlii",1,1,"False","FALSE","FALSE","FALSE",
"Sedum athoum","Sedum athoum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum tectorum","Sedum tectorum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum heterodontum","Sedum heterodontum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum grisebachii","Sedum grisebachii",1,1,"False","FALSE","FALSE","FALSE",
"Sedum teretifolium","Sedum teretifolium",1,1,"False","FALSE","FALSE","FALSE",
"Sedum elegans","Sedum elegans",1,1,"False","FALSE","FALSE","FALSE",
"Sedum rubens","Sedum rubens",1,1,"False","FALSE","FALSE","FALSE",
"Sedum saxatile","Sedum saxatile",1,1,"False","FALSE","FALSE","FALSE",
"Sedum tschernokolevii","Sedum tschernokolevii",1,1,"False","FALSE","FALSE","FALSE",
"Sedum moroderi","Sedum moroderi",1,1,"False","FALSE","FALSE","FALSE",
"Sedum erythraeum","Sedum erythraeum",1,1,"False","FALSE","FALSE","FALSE",
"Sedum neglectum","Sedum neglectum",1,1,"False","FALSE","FALSE","FALSE",
